MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,FpDensityMorgan1,BCUT2D_MWHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,Ipc,Kappa2,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState8,VSA_EState9,NHOHCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAromaticHeterocycles,NumHeteroatoms,NumSaturatedHeterocycles,MolLogP,Value
11.64886,0.21461925,-0.3456229,0.6367624,16.392857,413.524,1.1428572,32.16677,-2.249527,8.149284,-0.11847046,3.255969,1.2746563,3728227.8,8.198357,9.636773,12.356394,5.1315584,5.90718,5.2392116,0.0,14.905863,4.9839787,0.0,0.0,47.36414,36.24974,7.047672,22.011314,14.325937,49.593243,0.0,10.300767,0.0,11.670759,25.09922,5.7495117,14.953561,9.926096,5.7495117,23.098671,41.579617,11.215359,0.0,10.21662,71.53,0.0,9.589074,0.0,16.39633,13.027703,40.267864,4.6999197,11.336786,49.51224,21.267044,4.736863,29.616627,2.667688,2.0166283,0.56413335,0.5306194,1.267586,2.0097,1.0,0.0,1.0,1.0,8.0,1.0,3.7056,4.7
11.905143,0.27042705,-0.50189656,0.40099835,18.878788,467.631,0.969697,32.16673,-2.200097,8.145593,-0.11857206,3.181395,1.2696669,42216324.0,11.595025,9.473726,16.748962,0.0,5.90718,5.2392116,0.0,14.905863,0.0,0.0,0.0,56.872494,71.83171,6.4208217,13.213764,19.0628,22.908276,0.0,5.3167887,0.0,69.45815,13.213764,11.499023,14.790515,4.794537,11.499023,11.761885,24.360155,11.215359,0.0,0.0,64.63,5.249938,9.589074,0.0,11.146392,24.881182,42.337315,43.23101,0.0,24.265469,30.439627,9.473726,23.338085,1.5184305,3.5694132,2.1281824,9.591239,3.326249,0.0,1.0,1.0,1.0,0.0,6.0,1.0,6.5588,6.47
11.826669,0.45668736,-0.9218134,0.39497116,19.8,479.617,1.0,16.575937,-2.2007313,5.999766,-0.1231934,3.1766062,1.2715176,77065816.0,11.146851,14.210588,11.499023,0.0,6.103966,5.90718,6.0932403,10.111326,4.794537,0.0,0.0,51.4575,72.76301,11.984273,13.213764,23.799664,12.00042,0.0,5.3167887,5.4149904,77.73884,13.213764,11.499023,14.790515,4.794537,11.499023,0.0,25.214184,15.952222,5.4149904,0.0,73.86,18.104385,9.589074,0.0,0.0,35.859623,25.011976,36.81019,18.1991,6.066367,44.2871,14.210588,23.097727,2.1414027,3.8283,1.810354,6.3174324,8.022105,0.0,1.0,1.0,1.0,0.0,6.0,1.0,6.4783,5.75
12.6598625,0.012361023,-4.3733597,0.30987632,11.484848,472.484,0.8787879,32.133446,-2.0422475,7.169607,-0.13761131,3.1742861,1.3555425,28471634.0,9.54008,14.580254,24.712788,0.0,0.0,0.0,12.145604,4.794537,0.0,13.171246,11.336786,18.1991,75.98758,4.6999197,11.984273,32.546036,27.392235,0.0,0.0,0.0,25.810884,0.0,11.499023,9.473726,13.171246,11.499023,11.336786,11.075832,30.605421,0.0,10.086144,55.76,17.709055,17.965782,0.0,13.027703,18.105906,38.909233,23.46952,0.0,47.84463,0.0,14.580254,10.97084,11.769123,1.8537226,0.17223434,-4.3857207,0.54136693,0.0,1.0,0.0,0.0,1.0,8.0,0.0,6.7052,5.24
13.256158,0.18448241,-0.9467117,0.23650794,11.897436,520.604,0.9230769,19.142147,-2.2612355,5.992591,0.06970676,3.175772,1.3799721,658904000.0,10.575289,14.990416,5.8172207,0.0,0.0,5.90718,5.9693055,4.794537,9.184952,0.0,0.0,54.597305,84.98667,28.705061,11.605292,19.086018,22.77941,0.0,9.883888,0.0,33.357807,0.0,11.126903,5.3167887,4.390415,0.0,0.0,21.550112,6.5447564,19.664696,22.029827,71.33,5.9693055,19.086018,0.0,23.329693,17.67166,38.85066,12.132734,24.265469,61.52104,23.731363,0.0,24.64062,13.5443735,7.5670757,-1.4390215,0.0,6.6501403,0.0,2.0,0.0,0.0,1.0,6.0,0.0,7.30174,9.1
12.613137,0.014235907,-3.9275014,0.5156908,11.142858,459.738,0.9285714,35.497913,-2.131526,7.9244566,0.37843263,2.6207583,1.869643,1492144.5,8.445248,9.473726,10.644996,11.499023,0.0,10.023292,0.0,9.706074,8.417797,0.0,0.0,34.80282,30.331835,23.352211,29.039293,17.891523,50.513496,0.0,4.9839787,0.0,4.8954835,11.831892,17.248535,14.195821,5.6873865,17.248535,34.80282,20.511574,10.023292,0.0,0.0,77.52,10.023292,8.417797,0.0,15.605503,27.293802,0.0,49.83532,12.132734,0.0,9.706074,44.276546,3.8439858,0.76730657,0.26336643,1.0773104,2.9681478,0.0,-2.4902415,1.0,0.0,0.0,1.0,10.0,0.0,5.6435,7.72
14.344097,0.14552641,-1.189265,0.36821666,16.764706,466.505,1.0,19.142265,-2.4612865,5.781783,-0.15685333,2.846845,1.2524455,50823210.0,10.462398,24.05398,22.998047,11.566732,5.601051,0.0,5.9693055,0.0,9.184952,0.0,0.0,31.189205,48.73693,24.974377,13.213764,33.23893,5.9693055,0.0,0.0,0.0,38.208073,13.213764,28.747559,18.947453,4.390415,28.747559,0.0,29.890648,11.215359,5.8172207,0.0,74.22,17.387577,14.29148,0.0,12.356394,55.288216,5.5634513,12.132734,24.265469,37.255573,0.0,18.947453,11.684035,9.57531,-0.2205851,0.8505694,2.011329,2.4393072,0.0,1.0,0.0,1.0,0.0,7.0,0.0,6.0243,5.33
14.519521,0.05440251,-0.84463733,0.22680621,11.918919,540.056,1.081081,35.495693,-2.2607622,7.2064714,-0.13647942,3.179602,1.5126446,159000350.0,11.318006,15.160179,17.316244,0.0,0.0,5.90718,5.9693055,9.589074,4.390415,0.0,11.336786,24.591043,96.79372,22.209742,10.918988,23.82288,44.900356,0.0,5.3167887,0.0,46.075516,0.0,11.499023,10.053652,4.390415,11.499023,22.937725,16.983013,17.63618,12.740958,10.086144,75.63,17.828367,13.979489,0.0,12.328001,39.803898,26.776499,23.46952,25.122839,38.11294,5.3167887,21.44433,24.582657,13.488993,3.357653,-0.7182359,1.2065846,5.6703444,0.0,2.0,0.0,0.0,1.0,8.0,0.0,7.86512,7.3
12.9009285,0.013587887,-0.9567788,0.17430972,10.95,533.584,0.9,16.628302,-2.222896,5.990711,-0.3844803,3.2020342,1.3542594,1082577700.0,10.86015,14.990416,0.0,0.0,0.0,11.594566,5.9693055,14.908855,4.794537,0.0,0.0,54.597305,65.9302,47.382553,10.486763,19.618914,28.466797,0.0,9.883888,0.0,26.936987,0.0,11.126903,5.3167887,5.6873865,0.0,0.0,26.473423,13.089513,23.961792,22.029827,114.47,10.892616,24.80992,0.0,23.702774,23.235111,33.28721,12.132734,30.331835,55.454674,16.807625,0.0,35.082237,24.372704,7.17314,-1.2110009,0.0,4.888504,0.0,2.0,0.0,0.0,1.0,8.0,0.0,6.50984,7.7
13.558469,0.17296572,-4.880563,0.26932442,12.263158,527.495,0.9736842,19.422457,-2.2241898,6.1730995,-0.2741624,3.1293945,1.8030945,212990110.0,10.487613,23.884216,17.248535,11.887212,0.0,0.0,12.331664,4.794537,4.794537,0.0,13.171246,12.132734,67.941864,29.254726,18.189949,42.077435,22.655476,0.0,4.5670996,0.0,32.858555,7.1097975,17.248535,14.210588,13.171246,17.248535,0.0,41.0023,11.3392935,6.923737,10.902925,86.99,24.185143,22.760319,0.0,12.328001,44.786232,0.0,32.232635,60.021774,0.0,4.736863,14.580254,24.71954,9.589957,2.3235838,-0.9417089,-5.95446,3.2897747,1.5114726,1.0,0.0,0.0,1.0,10.0,0.0,5.98812,9.0
13.870062,0.25671455,-0.95297676,0.21230468,11.829268,550.63,0.9756098,19.14215,-2.265957,5.9930334,0.069705695,3.2117271,1.3867682,1617227900.0,11.293614,19.727278,11.566732,0.0,0.0,5.90718,5.9693055,4.794537,9.184952,0.0,0.0,42.46457,85.489586,34.268513,18.71509,23.82288,22.77941,0.0,9.883888,0.0,33.357807,7.1097975,16.876415,10.053652,4.390415,5.7495117,0.0,28.65991,6.5447564,19.664696,22.029827,80.56,17.828367,19.086018,0.0,11.470632,28.984623,33.28721,19.24253,31.189205,55.454674,16.807625,4.736863,24.818634,13.487587,7.1391673,-1.091358,0.0,6.5247846,1.5156922,2.0,0.0,0.0,1.0,7.0,0.0,7.31034,7.59
10.291519,0.33101466,-0.6657349,0.35616404,11.166667,254.414,0.8333333,16.36513,-1.928438,5.660165,-0.13665254,2.3446102,3.0558488,8372.603,14.27169,5.1065273,0.0,0.0,0.0,0.0,5.9693055,4.794537,0.0,0.0,0.0,57.600708,32.104107,6.4208217,0.0,9.901065,5.9693055,0.0,0.0,0.0,83.973595,0.0,0.0,0.0,0.0,0.0,0.0,11.075832,4.794537,0.0,0.0,37.3,5.9693055,4.794537,0.0,0.0,6.4208217,12.841643,57.787395,0.0,0.0,19.075777,5.1065273,10.291519,8.48149,0.0,-0.6657349,18.317028,2.2423637,0.0,1.0,0.0,0.0,0.0,2.0,0.0,5.3283,5.19
13.350044,0.0727692,-0.3029391,0.20254435,15.340909,585.748,0.8636364,16.551094,-2.3957038,5.9903874,0.09228551,3.6499398,1.0851609,14269280000.0,12.800622,19.52066,6.606882,0.0,0.0,5.90718,6.0932403,4.794537,4.794537,0.0,0.0,84.92914,79.1263,47.836414,0.0,14.325937,22.903345,0.0,14.783798,5.9179063,46.385513,13.089513,11.126903,5.3167887,4.794537,0.0,0.0,40.59878,17.888502,19.76538,22.029827,63.57,0.0,9.589074,0.0,30.567049,18.652964,29.431955,27.947735,4.8999095,55.454674,78.32867,4.736863,27.71235,4.289446,8.766476,0.07972928,0.52483875,8.519408,0.0,1.0,0.0,1.0,1.0,6.0,1.0,7.75044,7.24
12.723801,0.008326623,-4.0244517,0.49600324,16.235294,485.566,1.0,32.233273,-2.4462912,7.896667,-0.12037531,2.82149,1.3304862,42165748.0,10.122628,15.950366,6.5447564,0.0,11.81436,10.023292,6.0311146,14.488984,17.93443,0.0,0.0,31.395199,49.239845,11.729227,22.815012,22.801409,44.930923,0.0,10.038883,0.0,43.04143,28.623,0.0,25.57237,21.856695,0.0,0.0,45.394623,19.612366,0.0,0.0,136.71,16.054405,22.801409,0.0,35.841198,17.062159,32.104107,29.165379,24.265469,4.722095,15.950366,0.0,38.095573,8.392132,1.711394,-0.5817762,4.8645573,-0.16760506,-4.0244517,4.0,1.0,1.0,0.0,11.0,0.0,2.4044,5.94
14.015859,0.002250898,-4.488643,0.26724526,12.717949,584.056,1.051282,35.495693,-2.3273888,7.924973,-0.14383346,2.8678534,2.0944662,186737310.0,11.874908,9.84339,5.7495117,6.103966,0.0,10.023292,12.145604,4.305216,13.212335,13.171246,0.0,49.210968,74.214226,12.108208,21.168955,36.22697,33.280922,0.0,0.0,0.0,57.71234,10.849973,16.876415,9.042079,18.858631,5.7495117,11.60094,32.142353,20.994127,13.847474,11.126903,83.91,33.83631,26.38358,0.0,27.89977,35.095448,12.132734,35.494423,32.046577,6.923737,0.0,21.44433,11.207329,9.24324,1.050535,-0.9019877,-4.3973937,6.6562276,-4.1603675,1.0,0.0,0.0,0.0,11.0,0.0,7.48994,5.2
13.176603,0.16378498,-1.0249085,0.39261588,11.4838705,405.453,0.6451613,16.365662,-2.1353467,6.1017895,0.06970746,3.168633,1.497171,20908538.0,7.5761685,10.423316,0.0,0.0,0.0,5.90718,5.9693055,4.794537,4.794537,0.0,0.0,66.73004,64.067,11.250837,5.5634513,14.695601,17.563871,0.0,0.0,0.0,6.4208217,5.3167887,22.253805,5.3167887,5.6873865,0.0,0.0,16.983013,6.4208217,0.0,22.253805,66.4,5.9693055,14.695601,0.0,11.470632,22.37774,11.984273,16.690355,48.530937,24.265469,23.51589,0.0,24.852345,12.552036,7.275718,-1.3008124,0.89736,0.0,0.0,2.0,1.0,0.0,0.0,4.0,0.0,5.8753,5.46
11.659181,0.4199359,-1.1489584,0.50176185,17.9,432.944,1.2,35.495693,-2.4612863,6.316478,-0.15685235,2.7309139,1.5051881,4594667.0,9.605995,19.317116,17.248535,0.0,5.601051,0.0,5.9693055,0.0,4.794537,0.0,0.0,44.504887,48.085552,18.90801,18.236397,24.111654,17.570246,0.0,0.0,0.0,57.973454,13.213764,17.248535,14.210588,0.0,17.248535,11.60094,29.890648,11.215359,0.0,0.0,64.99,11.570356,9.901065,0.0,0.0,67.08613,5.5634513,5.5634513,6.066367,37.255573,13.847474,25.81153,11.659181,10.177577,1.0415939,1.42796,2.2670293,7.0405974,0.0,1.0,0.0,1.0,0.0,6.0,0.0,5.8697,5.54
11.803938,0.14036463,-0.93238986,0.48707706,22.235294,467.562,1.0,16.575964,-2.2006073,5.999758,-0.12319388,3.181189,1.2684824,59695296.0,11.380535,19.317116,11.499023,0.0,6.103966,5.90718,6.0932403,10.111326,4.794537,0.0,0.0,37.610027,67.348015,11.984273,19.31773,28.90619,12.00042,0.0,5.3167887,0.0,69.99533,13.213764,11.499023,14.790515,4.794537,11.499023,0.0,36.42468,15.952222,0.0,0.0,94.09,18.104385,14.695601,0.0,6.103966,36.865456,44.27444,11.126903,24.265469,0.0,30.439627,14.210588,23.05438,11.919371,3.1717966,1.5981071,4.776096,3.1718674,0.0,2.0,1.0,1.0,0.0,7.0,1.0,4.813,6.74
13.242286,0.019277476,-0.051493466,0.21682653,11.97561,540.671,0.902439,16.149363,-2.2761905,5.991035,0.093542576,3.6414278,1.2465067,3924095700.0,11.214594,9.883888,0.0,5.8244047,0.0,5.90718,0.0,4.794537,5.098682,0.0,5.098682,85.78651,76.711426,34.268513,6.041841,4.794537,16.810104,0.0,30.508022,0.0,39.77863,0.0,22.51476,5.3167887,0.0,0.0,0.0,31.098413,6.5447564,13.847474,33.417683,88.49,0.0,4.794537,0.0,11.94902,11.387856,46.12231,16.820831,0.0,48.530937,99.81017,0.0,13.242286,18.732231,9.631091,0.59472775,0.8275293,7.1075325,0.0,2.0,0.0,0.0,2.0,7.0,0.0,7.03464,8.22
11.297591,0.23636964,-0.2733124,0.5889558,10.481482,367.401,1.074074,16.523592,-2.0385141,5.7192936,-0.13930534,3.0737722,1.6821437,1706644.4,8.400498,18.627739,18.105906,5.760247,5.8907237,0.0,5.9693055,4.794537,4.9839787,0.0,0.0,24.265469,36.75266,0.0,31.897797,23.422277,5.9693055,0.0,4.9839787,0.0,19.95144,14.219595,22.9532,9.473726,0.0,11.499023,0.0,25.172878,22.559103,6.923737,11.454175,70.79,0.0,4.794537,0.0,18.99701,23.149996,16.820831,7.1097975,7.1097975,55.454674,9.720841,13.890877,15.7775,0.0,2.4196625,2.2518635,0.23636964,2.1298597,2.9874475,0.0,0.0,0.0,1.0,6.0,0.0,3.95312,5.2
10.913801,0.2392208,-0.73923045,0.27989098,11.571428,299.411,1.0,16.628754,-1.9868516,5.660176,-0.4279438,2.4278336,3.689896,29891.488,13.586547,5.1065273,0.0,0.0,5.697039,0.0,5.9693055,14.908855,0.0,0.0,0.0,45.448666,31.759306,12.841643,4.923311,14.824375,5.9693055,0.0,0.0,0.0,83.973595,0.0,0.0,0.0,0.0,0.0,0.0,15.999144,4.794537,10.114318,0.0,80.44,5.9693055,14.908855,0.0,11.344132,12.117861,64.20821,0.0,6.0760202,0.0,6.923737,5.1065273,20.991613,19.41399,0.35831505,-0.73923045,12.182937,2.1257098,0.0,1.0,0.0,0.0,0.0,5.0,0.0,4.9327,6.2
12.530324,0.050409034,-1.1446587,0.5176195,12.433333,411.498,1.1333333,16.517113,-2.1956844,5.8209853,-0.14500207,3.0376647,2.2547736,5129643.5,9.198969,14.260541,5.7495117,5.58302,6.103966,0.0,11.7253685,4.5670996,9.589074,0.0,0.0,57.020954,38.318935,17.168743,5.5167007,19.055079,17.069027,0.0,4.5670996,0.0,65.52404,0.0,5.7495117,10.492926,0.0,5.7495117,0.0,15.642932,17.63618,0.0,11.099721,81.67,17.829334,14.695601,0.0,6.041841,29.737627,29.485247,0.0,28.832567,32.903946,6.923737,9.154014,24.58154,9.861319,3.446851,-0.94972056,1.8524626,7.973227,0.0,1.0,0.0,0.0,1.0,6.0,0.0,5.2851,5.75
13.834814,0.08382847,-4.5769224,0.21838048,11.926829,582.575,0.902439,32.233273,-2.3228905,7.897002,-0.137192,3.2671242,1.7027915,1311551000.0,10.735106,9.303963,17.26066,0.0,0.0,15.93047,6.1762986,4.794537,17.530308,13.171246,0.0,42.46457,65.724205,23.011133,17.568733,35.510857,26.833395,0.0,9.289194,0.0,17.616539,7.1097975,16.876415,9.458958,17.56166,5.7495117,0.0,26.001873,22.744347,5.8172207,22.029827,77.4,33.487442,30.773994,0.0,22.697618,27.779339,36.3982,23.809631,48.530937,4.722095,0.0,4.736863,13.500358,0.57775277,0.73584455,-1.1176447,-4.5769224,-0.16672897,-2.9403064,1.0,0.0,0.0,1.0,11.0,0.0,6.6418,8.15
13.584998,0.2579965,-0.9600214,0.41419455,12.375,436.483,1.21875,19.142193,-2.2582064,5.811458,-0.14947641,3.328753,1.5658323,19823662.0,8.962131,18.82764,17.271397,6.103966,5.8907237,0.0,5.9693055,0.0,14.168931,0.0,0.0,6.066367,73.68254,30.304699,6.5447564,23.445494,16.87223,0.0,9.551078,0.0,39.840755,6.606882,11.454175,0.0,4.390415,0.0,0.0,33.33776,22.496979,19.664696,22.3571,77.49,12.073272,14.29148,0.0,5.8172207,36.786884,27.723757,6.066367,25.98021,37.386047,9.551078,9.154014,16.01036,10.335324,3.9965363,-0.040752,1.4306384,6.239634,0.0,1.0,0.0,0.0,2.0,7.0,0.0,5.13274,6.87
11.312161,0.30905128,-0.96723473,0.3909853,12.193548,437.517,1.1935484,32.133446,-2.2434437,7.1700225,-0.14784554,3.4076588,1.4567432,16745972.0,9.324519,18.997404,11.509759,6.103966,5.8907237,0.0,5.9693055,0.0,9.778516,0.0,11.336786,24.265469,42.13272,35.601036,12.30081,23.79194,27.392235,0.0,4.9839787,0.0,25.869347,13.71668,17.203688,4.736863,0.0,5.7495117,11.336786,35.88046,22.373043,6.923737,21.54032,81.79,12.073272,9.901065,0.0,0.0,25.339249,38.416733,7.1097975,11.336786,60.834736,4.9839787,13.890877,15.934271,12.233337,2.7610571,1.2089576,0.06493407,2.3720582,1.4136753,1.0,0.0,0.0,2.0,7.0,0.0,5.12832,7.72
13.317563,0.07722483,-0.14593896,0.24713463,12.076923,509.653,0.82051283,16.149334,-2.2636952,5.993701,0.09399953,3.21451,1.2449816,1186672800.0,10.221442,9.883888,0.0,0.0,0.0,5.90718,0.0,9.778516,0.0,0.0,0.0,72.7964,78.9203,40.288128,11.558541,4.794537,27.71303,0.0,14.8678665,0.0,33.357807,0.0,11.126903,5.3167887,0.0,0.0,0.0,15.458258,6.5447564,13.847474,32.932755,46.92,0.0,4.794537,0.0,11.94902,5.5634513,33.91406,27.947735,6.1968436,49.388306,89.37901,0.0,17.766523,5.368094,9.900126,-0.07722483,1.802032,7.0974236,0.0,1.0,0.0,0.0,2.0,4.0,0.0,8.01264,8.22
13.130301,0.17358153,-0.9435593,0.20590498,11.925,571.504,0.9,35.496838,-2.2616913,6.342597,0.069707595,3.1671388,1.3835766,902431700.0,11.202453,14.990416,0.0,0.0,0.0,5.90718,5.9693055,4.794537,4.794537,0.0,0.0,65.66645,91.05304,38.750328,11.605292,14.695601,45.98129,0.0,9.883888,0.0,33.357807,0.0,11.126903,5.3167887,0.0,0.0,23.20188,21.550112,6.5447564,13.847474,22.029827,71.33,5.9693055,14.695601,0.0,17.512472,27.716927,38.85066,0.0,30.331835,61.52104,23.731363,23.20188,24.767717,14.656803,7.616678,-1.1171408,0.0,6.6952953,0.0,2.0,0.0,0.0,1.0,7.0,0.0,8.46944,7.82
12.624252,0.03869265,-3.8708026,0.524845,11.033334,466.346,1.0333333,35.496784,-2.232124,7.923321,0.095327824,2.692614,1.9342501,4145462.5,9.336257,10.053652,11.499023,0.0,0.0,15.93047,0.0,14.50061,8.417797,0.0,0.0,23.20188,49.388306,29.517986,21.678411,17.949198,44.819736,0.0,10.300767,0.0,11.819221,11.266851,11.499023,14.775746,5.6873865,11.499023,23.20188,25.853712,10.023292,0.0,0.0,97.39,15.93047,13.212335,0.0,21.895834,22.339535,0.0,54.858257,12.990105,0.0,15.022862,27.938744,16.500399,3.4701006,0.34342942,0.13613808,2.9010901,2.1568825,-3.8708026,2.0,0.0,0.0,1.0,10.0,0.0,4.7312,6.8
13.077004,0.07586039,-0.11065001,0.5597567,11.115385,352.43,0.88461536,16.3395,-2.0900698,5.8344817,0.47089466,2.6241047,2.0474827,811047.8,8.085924,14.630206,22.84229,0.0,5.4287906,0.0,0.0,4.794537,0.0,0.0,0.0,44.739758,36.24974,12.487188,10.949676,14.630206,10.969244,0.0,0.0,0.0,45.448666,0.0,22.625927,5.4287906,0.0,11.499023,0.0,10.213055,6.4208217,0.0,22.096148,70.67,0.0,15.007592,0.0,16.927814,28.713764,18.405094,31.395199,30.331835,0.0,6.923737,4.417151,13.077004,19.696243,1.565138,0.86776143,6.2607627,2.1783464,0.0,2.0,0.0,0.0,1.0,4.0,0.0,5.3841,5.3
11.198086,0.49135408,-0.9283093,0.30299547,14.485714,476.569,0.94285715,16.520065,-2.3033242,5.72983,-0.1453375,2.8719292,1.2240156,94913810.0,12.155475,24.05398,28.747559,6.103966,0.0,0.0,5.9693055,0.0,4.794537,0.0,0.0,37.610027,79.62921,6.066367,13.213764,28.848516,5.9693055,0.0,0.0,0.0,51.552635,13.213764,28.747559,18.947453,0.0,28.747559,0.0,30.393562,17.63618,0.0,0.0,74.22,12.073272,9.901065,0.0,0.0,37.554432,54.058723,0.0,6.066367,54.597305,12.990105,18.947453,11.198086,9.185484,2.1640983,2.8869557,4.05084,3.3076835,0.0,1.0,0.0,1.0,0.0,6.0,0.0,6.4476,5.74
11.929969,0.054981846,-1.0718724,0.31146458,10.916667,480.524,0.9444444,16.477072,-2.1001797,5.8727007,0.068557136,3.495889,1.2144428,261952940.0,10.268511,14.260541,17.203688,5.693928,5.8907237,0.0,5.9693055,0.0,14.460319,0.0,5.098682,53.74432,48.88539,18.405094,17.988195,19.055079,5.9693055,0.0,19.977848,0.0,19.76538,6.606882,22.891073,4.736863,0.0,5.7495117,0.0,37.660564,12.841643,6.923737,17.141562,103.27,5.9693055,9.901065,0.0,5.693928,36.720562,28.33059,4.6818027,12.132734,79.72014,15.296045,9.154014,16.53897,17.961119,3.8212643,1.0369637,0.96192914,2.359555,0.0,1.0,0.0,0.0,2.0,8.0,0.0,5.14122,6.06
12.9727955,0.106525235,-0.935247,0.21265605,11.868421,567.483,0.92105263,79.91873,-2.2607388,9.103002,0.069707975,3.22851,1.3424634,442495000.0,10.677226,14.990416,0.0,0.0,0.0,5.90718,5.9693055,4.794537,4.794537,0.0,0.0,70.527245,78.56585,33.17778,11.605292,14.695601,38.709354,0.0,9.883888,0.0,26.434072,0.0,11.126903,5.3167887,0.0,0.0,15.929944,21.550112,6.5447564,6.923737,22.029827,71.33,5.9693055,14.695601,0.0,11.94902,23.235111,37.759926,0.0,12.132734,85.78651,38.803936,0.0,24.57308,13.614009,6.789518,-1.0417722,0.0,4.709321,0.0,2.0,0.0,0.0,1.0,6.0,0.0,7.61672,7.1
12.465021,0.018195195,-0.8601601,0.24398829,10.763158,512.606,0.8947368,16.477112,-2.234365,5.7584496,-0.13654351,3.3095791,1.3544089,430638940.0,13.239187,19.57733,11.509759,0.0,11.797904,0.0,5.9693055,9.589074,4.9839787,0.0,0.0,54.597305,60.721203,31.370672,12.30081,23.849615,11.876485,0.0,10.300767,0.0,45.5726,6.606882,17.203688,10.053652,0.0,5.7495117,0.0,28.573874,35.396297,6.923737,11.454175,101.66,5.9693055,9.589074,0.0,12.328001,50.475163,33.70798,0.0,0.0,85.78651,10.300767,14.260541,28.211853,12.097714,4.60203,1.0876902,2.0197306,2.603328,0.0,2.0,0.0,0.0,1.0,7.0,0.0,5.53772,6.79
13.408069,0.2390613,-4.874615,0.31363767,11.472222,517.887,1.0,35.495693,-2.1671197,6.3024383,-0.27415925,3.0742955,1.8115991,82375970.0,9.944518,14.580254,11.499023,6.606882,0.0,5.90718,12.331664,9.361637,4.794537,0.0,13.171246,23.733673,79.06876,21.666237,5.5167007,37.340572,34.38035,0.0,4.5670996,0.0,19.706917,6.606882,11.499023,9.473726,13.171246,11.499023,11.60094,34.519352,11.215359,6.923737,10.902925,77.76,24.688059,22.760319,0.0,12.328001,44.059353,6.066367,16.699833,55.454674,0.0,4.736863,21.44433,24.221935,9.714765,2.6141708,-1.5822386,-4.6355543,1.1882375,0.0,1.0,0.0,0.0,1.0,10.0,0.0,6.24442,9.0
13.0439205,0.14391838,-4.9150853,0.31617782,12.486486,542.457,0.8648649,32.233273,-2.319988,7.8970027,-0.2742125,3.1600175,1.686894,103233016.0,9.465066,9.303963,11.4434395,0.0,0.0,15.93047,12.538657,4.794537,13.139892,13.171246,13.171246,36.3982,48.028023,17.447681,10.458935,44.291687,26.833395,0.0,9.289194,0.0,23.978897,0.0,5.7495117,9.458958,26.342491,5.7495117,0.0,25.254435,22.744347,0.0,10.902925,77.4,44.677574,39.554825,0.0,12.238685,28.59911,24.265469,22.766201,28.987564,0.0,4.736863,0.0,12.275714,0.5201971,-0.62413234,-1.6288006,-9.714363,-0.14391838,-4.7024126,1.0,0.0,0.0,1.0,13.0,0.0,5.7257,7.05
13.292357,0.21053752,-4.5750637,0.22062983,12.475,561.047,0.9,35.495693,-2.268078,6.319049,-0.13708608,3.1718984,1.3742049,865612160.0,10.855613,9.883888,0.0,0.0,0.0,5.90718,6.1762986,4.794537,0.0,13.171246,0.0,78.33098,72.853935,28.705061,16.627926,17.965782,28.411045,0.0,9.883888,0.0,39.534107,0.0,11.126903,5.3167887,13.171246,0.0,11.60094,10.474279,12.721055,13.847474,22.029827,34.03,22.804224,17.965782,0.0,11.470632,12.108208,39.353573,17.696186,12.990105,37.255573,53.20583,11.60094,13.124933,3.3489702,6.381268,-0.38501647,-4.5750637,6.388012,0.0,1.0,0.0,0.0,1.0,7.0,0.0,9.13664,8.7
12.881456,0.090292595,-0.93287605,0.19057977,11.026316,614.483,0.8684211,126.912704,-2.2222178,14.111919,0.06971118,3.1684656,1.3656992,447701800.0,10.830919,14.990416,0.0,0.0,0.0,5.90718,5.9693055,4.794537,4.794537,0.0,0.0,54.597305,100.65381,38.82,5.5634513,14.695601,45.37028,0.0,9.883888,0.0,26.936987,0.0,11.126903,5.3167887,0.0,0.0,22.59087,21.550112,13.089513,17.417656,22.029827,71.33,5.9693055,14.695601,0.0,5.90718,29.779867,42.42084,0.0,12.132734,78.86277,46.322235,0.0,24.498936,13.617146,8.073005,-1.0231687,0.0,5.353,0.0,2.0,0.0,0.0,1.0,6.0,0.0,7.20624,8.4
